Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
NSLNISP.NS,,Steel,Basic Materials,1026,,,,,,86400,2,43.86,44.01,43.06,44.89,43.86,44.01,43.06,44.89,,,,,,,,,3721897,3721897,4304209,3142849,3142849,128858923008,41.4,73.7,2.6120784,49.8316,56.99135,,,194462515200,-0.41393003,1124554853,2930609920,0.60793996,0.16851999,3083409920,52.85,0.83197737,,-8.77,,0.031999946,,,NSI,EQUITY,NSLNISP.NS,NMDC STEEL LIMITED,NMDC Steel Limited,43.97,,,,,,none,,7213199872,2.465,-19023599616,66619101184,,,49331949568,43.013,16.801,,,,,,13.584,-0.04513,-0.38562,-0.31625998
RAILTEL.NS,,Telecom Services,Communication Services,478,,,,,,86400,2,372.2,372.2,362.2,376.45,372.2,372.2,362.2,376.45,2.0,0.0054,1730851200,0.3506,,0.387,45.154133,29.53226,1134973,1134973,2888563,1097155,1097155,117543616512,262.85,617.8,4.049514,430.978,430.71,2.85,0.007657173,115529113600,0.08991,83282081,320937984,0.72844005,0.04349,321580000,58.745,6.233722,0.066,8.11,,0.37368524,1.0,1730851200,NSI,EQUITY,RAILTEL.NS,RAILTEL CORP OF IND LTD,RailTel Corporation of India Limited,366.2,421.0,260.0,340.5,340.5,,none,2,2663600128,8.287,4623300096,490200000,0.824,1.401,29026600960,2.596,90.44,0.05415,0.14455,-1566024960,2597499904,0.066,0.408,0.17979,0.15928,0.10604
CUB.NS,,Banks - Regional,Financial Services,7188,,,,,,86400,2,172.27,170.1,168.5,173.15,172.27,170.1,168.5,173.15,1.0,0.0058,1723161600,0.0705,0.43,0.694,12.059155,10.343959,3137826,3137826,5166723,3750025,3750025,126832680960,125.4,182.24,4.5464454,166.5628,156.199,1.0,0.005804841,113579393024,0.37908,695261310,740672000,0.068969995,0.55261004,740672000,119.89,1.4283093,0.016,14.2,16.48,0.14086092,1.0,1723161600,NSI,EQUITY,CUB.NS,CITY UNION BANK LTD,City Union Bank Limited,171.24,200.0,165.0,187.8,190.0,,none,20,38718812160,52.275,,25465546752,,,27897108480,,37.662,0.01526,0.12611,,-67048742912,0.019,0.112,,,0.48481
REDINGTON.NS,,Information Technology Services,Technology,5037,,,,,,86400,2,193.37,193.0,189.86,194.89,193.37,193.0,189.86,194.89,6.2,0.0321,1720137600,0.3985,3.16,0.95,12.281953,9.598935,1141899,1141899,1939225,3294426,3294426,149560590336,157.1,237.55,0.16214328,185.5766,203.0617,,,151611375616,0.01307,582881402,781774016,0.26984,0.39102,782097984,97.636,1.9586012,-0.035,15.57,15.13,0.20780766,6.2,1720137600,NSI,EQUITY,REDINGTON.NS,REDINGTON LIMITED,Redington Limited,191.23,240.0,155.0,213.8,230.0,,none,5,17139900416,22.005,18560700416,17244399616,0.958,1.373,922397704192,21.938,1179.213,0.04302,0.15531999,25668861952,30338299904,-0.031,0.12,0.05494,0.02012,0.01642
CRAFTSMAN.NS,,Auto Parts,Consumer Cyclical,2500,,,,,,86400,2,4690.65,4751.15,4602.4,4780.0,4690.65,4751.15,4602.4,4780.0,11.25,0.0023999999,1715904000,0.098000005,,0.192,40.548645,22.889528,21337,21337,74038,27685,27685,111163523072,3782.05,7121.25,2.416504,5835.549,5005.2935,,,119623589888,0.054419998,11185955,23855600,0.53958,0.30291,25471200,1229.421,3.79028,-0.347,114.92,,-0.083266556,11.25,1715904000,NSI,EQUITY,CRAFTSMAN.NS,CRAFTSMAN AUTOMATION LTD,Craftsman Automation Limited,4659.85,6300.0,5435.0,5947.0,6000.0,,none,5,5513800192,243.469,7928900096,19606499328,0.667,1.424,46001799168,70.419,2101.548,0.06504,0.12462,-5805499904,-191700000,-0.391,0.03,0.41882,0.17236,0.09607001
MAHSCOOTER.NS,,Auto Parts,Consumer Cyclical,74,,,,,,86400,2,10626.05,10200.2,10050.1,10975.45,10626.05,10200.2,10050.1,10975.45,170.0,0.016,1727222400,1.21,2.4,0.708,72.213394,,12328,12328,13078,3575,3575,115756294144,6732.1,12788.0,62.839314,11113.823,8903.805,170.0,0.01599842,114415763456,0.8714,5081284,11428600,0.60525,0.08826,11464800,26901.557,0.37650797,-0.236,140.26,,0.33035994,110.0,1727222400,NSI,EQUITY,MAHSCOOTER.NS,MAHARASHTRA SCOOTERS LTD,Maharashtra Scooters Ltd.,10128.65,,,,,,none,,1309600000,114.62,1666000000,,0.96,0.968,1842099968,,161.204,0.0033399998,0.00579,1160662528,2029400064,-0.235,-0.207,0.96721,0.90440005,0.98348
VTL.NS,,Textile Manufacturing,Consumer Cyclical,24929,,,,,,86400,2,454.1,455.95,443.05,458.65,454.1,455.95,443.05,458.65,4.0,0.0088,1725580800,0.143,1.48,0.442,16.038614,11.292638,129924,129924,297857,182333,182333,129723908096,374.9,592.0,1.3513005,470.846,470.127,,,124512641024,0.08293,100171617,289175008,0.64568,0.20325,294588000,331.343,1.3538841,0.466,27.97,39.7,0.1819365,4.0,1725580800,NSI,EQUITY,VTL.NS,VARDHMAN TEXTILES LIMITED,Vardhman Textiles Limited,448.6,595.0,476.0,537.75,540.0,2.0,buy,4,13461799936,47.323,12791300096,9513900032,1.777,4.114,95999303680,10.004,337.368,0.04798,0.086899996,-221200000,5786899968,0.466,0.044,0.40631,0.13324,0.08611
MANAPPURAM.NS,,Credit Services,Financial Services,51004,,,,,,86400,2,155.63,156.0,151.51,156.36,155.63,156.0,151.51,156.36,4.0,0.0257,1731888000,0.14060001,1.9,1.247,5.771653,5.285927,9120098,9120098,9766546,13376186,13376186,130350219264,138.35,230.4,2.2908578,179.9462,188.78435,3.9,0.025059436,472460951552,0.39713,543275708,846435008,0.35455,0.27464,846814976,148.195,1.0386989,0.022,26.67,,0.014206529,1.0,1731888000,NSI,EQUITY,MANAPPURAM.NS,MANAPPURAM FINANCE LTD,Manappuram Finance Limited,153.93,260.0,120.0,185.46153,173.0,2.66667,hold,13,49478098944,58.526,,391482802176,68.021,68.049,56900182016,311.671,67.169,0.046880003,0.19583,,-45101191168,0.02,0.089,0.981,,0.52692
JPPOWER.NS,,Utilities - Independent Power Producers,Utilities,2102,,,,,,86400,2,16.69,16.77,16.16,16.94,16.69,16.77,16.16,16.94,,,1249862400,,,1.389,18.21978,-9.752941,40666517,40666517,54550233,45916990,45916990,113630363648,12.25,24.0,1.6994607,18.525,18.4535,,,209656922112,0.19336,5608009924,6853459968,0.35298002,0.16320999,7071819776,9.42,1.7600849,1.66,0.91,-1.7,0.22720587,0.75,1249862400,NSI,EQUITY,JPPOWER.NS,JAIPRAKASH POWER VEN. LTD,Jaiprakash Power Ventures Limited,16.58,,,,,,none,,12752499712,1.466,24791099392,40139698176,1.56,2.272,66862600192,33.453,7.687,0.07171,0.11387999,7813262336,18077300736,,-0.091,0.41641,0.37078,0.2169
BALRAMCHIN.NS,,Confectioners,Consumer Defensive,6056,,,,,,86400,2,539.4,539.4,517.05,542.0,539.4,539.4,517.05,542.0,6.0,0.0111,1732492800,0.14029999,15.42,0.926,24.592695,17.13467,980118,980118,2261772,812908,812908,106069098496,343.5,691.8,1.9700096,613.324,469.0275,3.0,0.005561735,111653355520,0.080240004,117914184,201902000,0.43273997,0.34804,201920992,175.954,2.9854393,-0.596,21.36,,0.20307791,3.0,1732492800,NSI,EQUITY,BALRAMCHIN.NS,BALRAMPUR CHINI MILLS LTD,Balrampur Chini Mills Limited,525.3,705.0,589.0,674.0,682.0,1.0,strong_buy,7,357287008,1.771,6726715904,6042802176,0.15,1.8,53841920000,17.024,266.98,0.071830004,0.12902,-2960278784,4618009088,-0.598,-0.157,0.264,0.12493,0.00454
LTFOODS.NS,,Packaged Foods,Consumer Defensive,1188,,,,,,86400,2,355.2,355.2,340.7,355.4,355.2,355.2,340.7,355.4,2.5,0.0069999998,1730851200,0.1155,1.1,0.719,19.812464,15.026258,875937,875937,1312040,749314,749314,119262969856,160.0,447.95,1.4450642,398.631,276.96234,1.5,0.004222973,129256685568,0.07288,132451148,347252992,0.61888003,0.10258,359804992,105.143,3.2655528,-0.049,17.33,,0.56637776,0.5,1730851200,NSI,EQUITY,LTFOODS.NS,LT FOODS LIMITED,LT Foods Limited,343.35,520.0,378.0,449.0,449.0,1.0,strong_buy,2,2710990080,7.801,9653365760,12059840512,0.567,2.491,82531262464,32.482,237.605,0.10014,0.1785,-1253311232,4294266880,-0.049,0.071,0.33219,0.116969995,0.09874
INDIGRID-IV.NS,,,,,,,,,,86400,2,143.4,143.98,141.5,144.45,143.4,143.98,141.5,144.45,,,,,,,,,730965,730965,,,,,141.5,144.45,,,,,,,,,,,,,,,,,,,,,NSI,EQUITY,INDIGRID-IV.NS,INDIA GRID TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECON.NS,,Specialty Industrial Machinery,Industrials,1974,,,,,,86400,2,558.5,557.0,537.45,557.0,558.5,557.0,537.45,557.0,1.5,0.0027,1730073600,0.094799995,1.05,1.184,34.66477,29.307486,331458,331458,654074,380165,380165,122982416384,395.15,739.1,6.343616,628.412,579.4542,1.5,0.0026857655,118817128448,0.18318,81003026,224400000,0.63771,0.07068,225060000,78.2,7.008312,-0.01,15.81,19.9,0.25470376,0.5,1730073600,NSI,EQUITY,ELECON.NS,ELECON ENG. CO. LTD,Elecon Engineering Company Limited,548.05,670.0,670.0,670.0,670.0,,none,1,5316800000,23.699,4580700160,1180099968,2.319,3.029,19386800128,6.726,86.394,0.12304,0.22412,1938075008,3139800064,-0.009,0.048,0.45813,0.23628001,0.19516
DATAPATTNS.NS,,Aerospace & Defense,Industrials,1345,,,,,,86400,2,2166.65,2170.0,2145.05,2198.95,2166.65,2170.0,2145.05,2198.95,6.5,0.0028,1721692800,0.13350001,,0.328,65.238304,44.8993,119898,119898,260278,227009,227009,121073795072,1751.0,3655.0,22.664932,2427.729,2718.6577,,,123523260416,0.35314998,21005745,55984000,0.56671,0.185,55993000,236.534,9.143083,0.269,33.15,,0.17420876,6.5,1721692800,NSI,EQUITY,DATAPATTNS.NS,DATA PATTERNS INDIA LTD,Data Patterns (India) Limited,2162.65,3465.0,2209.0,2688.4,2608.0,2.0,buy,5,6548499968,116.971,2305325056,35000000,,,5341899776,0.264,95.45,,,,,0.271,0.16,0.68507004,0.43155998,0.32754
UJJIVANSFB.NS,,Banks - Regional,Financial Services,22566,,,,,,86400,2,34.0,34.06,33.45,34.59,34.0,34.06,33.45,34.59,1.5,0.044099998,1720742400,0.25129998,,0.842,5.680067,5.1636424,9648225,9648225,10778848,7508348,7508348,65599913984,33.45,63.0,1.5993525,39.607,46.44275,,,68996276224,0.28374,1815149630,1934530048,0.07468,0.13046,1935090048,30.541,1.1103107,-0.289,5.97,,-0.3879388,1.5,1720742400,NSI,EQUITY,UJJIVANSFB.NS,UJJIVAN SMALL FINANC BANK,Ujjivan Small Finance Bank Limited,33.91,63.0,36.0,48.73333,49.0,,none,15,22527799296,11.697,,26217900032,,,41016545280,,21.4,0.028280001,0.2185,,-22833405952,-0.279,0.037,,,0.31013
WESTLIFE.NS,,Restaurants,Consumer Cyclical,10314,,,,,,86400,2,705.9,704.1,685.55,704.1,705.9,704.1,685.55,704.1,3.45,0.0043,1691452800,,,0.374,496.383,93.5699,117964,117964,195268,110758,110758,108781953024,674.45,957.0,4.5799646,831.751,820.7958,,,139756060672,0.0091,57818691,155424992,0.69254994,0.30543,164914000,33.241,21.055323,-0.984,1.41,,-0.19029593,3.45,1691452800,NSI,EQUITY,WESTLIFE.NS,WESTLIFE FOODWORLD LTD,Westlife Foodworld Limited,699.9,1045.0,697.0,824.8095,800.0,,none,21,183060992,1.023,2612793088,14727006208,0.069,0.285,23751702528,247.649,152.086,0.0363,0.03734,333590752,3056120064,-0.986,0.007,0.52757,0.11,0.041490003
MARKSANS.NS,,Drug Manufacturers - General,Healthcare,1141,,,,,,86400,2,308.3,311.0,303.5,316.0,308.3,311.0,303.5,316.0,0.6,0.0021,1726531200,,0.33,1.665,40.43791,28.555393,2856663,2856663,3577479,3047296,3047296,140186288128,130.0,328.8,6.181075,288.2254,202.263,,,131714727936,0.14718,204156769,453164000,0.46347,0.17924999,453164000,45.57,6.7884574,0.293,7.65,,1.2179856,0.6,1726531200,NSI,EQUITY,MARKSANS.NS,MARKSANS PHARMA LIMITED,Marksans Pharma Limited,309.35,376.0,265.0,330.33334,350.0,1.0,strong_buy,3,7005709824,15.471,4886792704,2440610048,,,22679920640,11.7,49.999,,,,,0.289,0.181,0.53389,0.21547002,0.18285
REDTAPE.NS,,Footwear & Accessories,Consumer Cyclical,867,,,,,,86400,2,826.35,826.35,806.35,839.8,826.35,826.35,806.35,839.8,,,,,,,70.19447,,84472,84472,138032,100470,100470,112240754688,437.05,980.0,5.9383183,823.763,724.5995,,,116681531392,0.08473,35659715,138202000,0.71802,0.120570004,140246000,46.859,17.331783,-0.344,11.57,,0.66049886,,,NSI,EQUITY,REDTAPE.NS,REDTAPE LIMITED,REDTAPE Limited,812.15,,,,,,none,,210400000,1.524,3055300096,4800600064,,,18901100544,74.034,136.798,,,,,-0.343,0.122,0.47563,0.16165,0.11229
TEGA.NS,,Specialty Industrial Machinery,Industrials,702,,,,,,86400,2,1930.25,1874.0,1699.55,1874.0,1930.25,1874.0,1699.55,1874.0,2.0,0.001,1723161600,0.0637,,0.51,54.547047,35.97589,248932,248932,49773,105303,105303,114178244608,963.95,2328.9,7.29752,1896.703,1604.1365,,,128157589504,0.13371,15446880,66535500,0.74786,0.19625999,66610000,179.125,9.580182,0.718,31.46,36.23,0.8912895,2.0,1723161600,NSI,EQUITY,TEGA.NS,TEGA INDUSTRIES LIMITED,Tega Industries Limited,1716.05,2150.0,1841.0,2012.5,2029.5,1.75,buy,4,3352689920,50.389,3181104896,3080150016,,,15646170112,25.844,235.338,,,,,0.72,0.268,0.55647,0.20332001,0.12226
NUVOCO.NS,,Building Materials,Basic Materials,4092,,,,,,86400,2,335.05,333.3,327.7,336.0,335.05,333.3,327.7,336.0,,,,,,0.119,243.9781,36.081264,64406,64406,455108,93564,93564,119379394560,291.3,398.0,1.1636008,351.998,338.00876,,,167102857216,0.00478,100124850,357156000,0.72189003,0.19984,372047008,248.723,1.3438644,,1.37,9.85,-0.04855883,,,NSI,EQUITY,NUVOCO.NS,NUVOCO VISTAS CORP LTD,Nuvoco Vistas Corporation Limited,334.25,423.0,300.0,361.52942,360.0,,none,17,1128199936,3.153,13255799808,48617299968,0.139,0.45,102594797568,54.622,286.204,0.01925,0.0055199997,2803687424,13715000320,,-0.118,0.59913,0.12921,0.00153
GENUSPOWER.NS,,Electrical Equipment & Parts,Industrials,1644,,,,,,86400,2,405.6,413.0,401.3,417.0,405.6,413.0,401.3,417.0,0.6,0.0015,1727049600,0.115200005,0.76,0.68,79.874756,32.2607,596960,596960,1198245,682666,682666,114545139712,204.5,476.55,7.242588,408.04,337.82324,0.6,0.00147929,116742029312,0.092209995,67214228,276312000,0.67934,0.092130005,284014016,60.869,6.8105273,0.689,5.19,,0.7303754,0.6,1727049600,NSI,EQUITY,GENUSPOWER.NS,GENUS POWER INFRASTRU LTD,Genus Power Infrastructures Limited,414.55,500.0,481.0,490.5,490.5,,none,2,9797482496,35.377,2225926912,11732511744,1.458,2.171,15815498752,69.599,60.045,0.04506,0.10225,-6357813760,-5521829888,0.433,0.88,0.43243998,0.14074,0.15392
LIQUIDBEES.NS,,,,,,,,,,86400,2,1000.0,1004.7,999.22,1004.7,1000.0,1004.7,999.22,1004.7,,,,,,,,,3293677,3293677,3918925,3513834,3513834,,970.0,1030.0,,999.996,999.9969,,,,,,,,,,,,,,,,,,NSI,EQUITY,LIQUIDBEES.NS,NIP IND ETF LIQUID BEES,Nippon India ETF Nifty 1D Rate Liquid BeES,,,,,,,,,,,,,,,,,,,,,,,,,,
USHAMART.NS,,Steel,Basic Materials,2206,,,,,,86400,2,380.8,379.9,374.95,389.7,380.8,379.9,374.95,389.7,2.75,0.0072000003,1722902400,0.19600001,2.67,0.601,27.437544,19.029701,711454,711454,2225968,970326,970326,117142831104,273.05,451.0,3.5034313,382.162,357.346,,,120224522240,0.12788,77723936,304742016,0.30519,0.20145,318699008,84.235,4.5634236,0.002,14.01,,0.1404612,2.75,1722902400,NSI,EQUITY,USHAMART.NS,USHA MARTIN LTD.,Usha Martin Limited,384.4,541.0,541.0,541.0,541.0,1.0,strong_buy,1,1904000000,6.23,6309499904,4592799744,1.03,2.598,33436600320,17.803,109.649,0.10158,0.18027,-822425024,3277100032,,0.136,0.50861,0.1887,0.15483
HAPPSTMNDS.NS,,Information Technology Services,Technology,4884,,,,,,86400,2,735.8,736.2,721.2,744.0,735.8,736.2,721.2,744.0,5.75,0.0078,1732665600,0.35759997,,,44.909992,31.676882,996268,996268,433397,365378,365378,108352806912,721.2,961.0,5.923411,789.202,809.0295,3.25,0.004416961,,0.12691,81667360,149762000,0.50557,0.06679,149842000,101.281,7.143492,-0.288,16.11,,-0.12835395,2.5,1732665600,NSI,EQUITY,HAPPSTMNDS.NS,HAPPIEST MINDS TECHNO LTD,Happiest Minds Technologies Limited,723.5,872.0,710.0,809.6667,812.5,2.16667,buy,6,,,3246400000,,1.17,1.373,18292299776,,121.656,0.06416,0.15909,2324499968,2521999872,-0.341,0.358,0.35304,0.17747,0.23209
RHIM.NS,,Metal Fabrication,Industrials,1592,,,,,,86400,2,528.4,525.3,514.55,529.9,528.4,525.3,514.55,529.9,2.5,0.0047,1725494400,0.1285,0.7,0.859,,27.959572,95188,95188,202480,155571,155571,107233492992,504.25,824.0,2.9687624,590.446,611.6795,,,110384685056,-0.027609998,58638499,206500992,0.70695996,0.15685001,207046000,189.202,2.7412503,-0.356,-4.91,18.17,-0.26386178,2.5,1725494400,NSI,EQUITY,RHIM.NS,RHI MAGNESITA INDIA LTD,RHI Magnesita India Limited,518.65,799.0,633.0,698.3333,663.0,1.66667,buy,3,1409254016,6.814,5356896768,4532682752,1.183,2.378,36120604672,11.584,174.939,0.039809998,-0.025,1435170176,3274429952,-0.358,-0.121,0.4104,0.14831,0.06549
GPIL.NS,,Steel,Basic Materials,,,,,,,86400,2,185.45,183.3,182.11,189.48,185.45,183.3,182.11,189.48,1.0,0.0054,1723766400,0.07,2.35,1.541,13.100141,6.9542756,1040217,1040217,2530110,1194729,1194729,120936087552,131.6,765.0,2.219506,193.4456,186.67305,,,107607146496,0.16393,209914585,646475008,0.64329004,0.05256,647486976,73.858,2.5328333,-0.381,14.28,26.9,-0.7272594,1.25,1723766400,NSI,EQUITY,GPIL.NS,GODAWARI POW & ISP LTD,Godawari Power & Ispat Limited,187.07,270.0,270.0,270.0,270.0,,none,1,7720500224,12.596,13239419904,339400000,1.487,3.764,54487838720,0.744,88.135,0.14054,0.20688999,3465661184,10348177408,-0.375,-0.018,0.45814,0.24298,0.16343
GLS.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,2014,,,,,,86400,2,1082.6,1082.6,1051.55,1100.0,1082.6,1082.6,1051.55,1100.0,43.5,0.037100002,1697500800,0.6529,,0.16,31.413013,22.249146,106526,106526,265653,84267,84267,132525572096,620.2,1335.1,6.0105133,1130.321,925.9437,,,128202014720,0.19207,30630985,122533000,0.76425004,0.06572,122637000,207.199,5.219861,-0.197,34.43,48.61,0.73091376,22.5,1697500800,NSI,EQUITY,GLS.NS,GLENMARK LIFE SCIENCE LTD,Glenmark Life Sciences Limited,1081.55,1295.0,1015.0,1138.6,1150.0,,none,5,4462920192,36.428,6027180032,159770000,2.815,4.52,22048960512,0.629,179.943,0.11428001,0.1718,2006354944,4168790016,-0.2,-0.149,0.53205,0.27335,0.23528999
ZEEL.NS,,Broadcasting,Communication Services,3065,10,2,4,1,2,86400,2,115.54,115.6,114.61,116.63,115.54,115.6,114.61,116.63,1.0,0.0087,1731024000,,0.77,0.786,27.67386,10.832202,4206926,4206926,15787455,5505891,5505891,110843887616,114.36,299.7,1.3279806,128.1838,143.6192,1.0,0.008655011,96333520896,0.047849998,921676981,960518976,0.06267,0.38799998,995212032,117.196,0.9846753,0.702,4.17,10.59,-0.54105264,1.0,1731024000,NSI,EQUITY,ZEEL.NS,ZEE ENTERTAINMENT ENT LTD,Zee Entertainment Enterprises Limited,115.4,200.0,134.0,157.78947,145.0,2.68421,hold,19,17814999040,18.547,8188000256,3300999936,1.883,6.13,83468001280,2.932,86.896,0.032479998,0.03635,,,0.703,-0.179,0.12156,0.09810001,0.123859994
MINDACORP.NS,,Auto Parts,Consumer Cyclical,3344,,,,,,86400,2,494.3,494.3,477.5,499.25,494.3,494.3,477.5,499.25,1.4,0.0028,1722988800,0.1263,0.51,0.975,44.862637,29.811363,744683,744683,1213510,391708,391708,115264159744,335.0,652.0,2.4169562,544.509,476.4015,,,112988119040,0.051620003,57050915,235280992,0.67686,0.25396,244118000,83.98,5.8335314,0.42,10.92,8.0,0.40426135,0.9,1722988800,NSI,EQUITY,MINDACORP.NS,MINDA CORPORATION LTD,Minda Corporation Limited,489.9,580.0,554.0,568.0,570.0,1.33333,strong_buy,3,4534000128,19.271,4949049856,5352000000,,,47689801728,27.022,202.759,,,,,0.423,0.11,0.36141,0.10378,0.07201
ZYDUSWELL.NS,,Packaged Foods,Consumer Defensive,1008,,,,,,86400,2,1960.6,1964.9,1874.0,1964.9,1960.6,1964.9,1874.0,1964.9,5.0,0.0026,1721347200,0.099700004,0.84,0.091,38.216778,26.468721,37800,37800,41711,61331,61331,122115063808,1440.15,2484.0,4.8464127,1995.567,1883.4558,,,119882399744,0.12668,13912518,63632100,0.77225,0.14303,64424100,862.263,2.2244952,2.542,50.19,,0.25221944,5.0,1721347200,NSI,EQUITY,ZYDUSWELL.NS,ZYDUS WELLNESS LIMITED,Zydus Wellness Limited,1918.1,2590.0,1941.0,2302.6667,2310.0,2.0,buy,6,3879000064,60.876,3464999936,1540999936,1.269,2.261,25197000704,2.805,395.975,0.03463,0.059660003,1803250048,4048000000,2.527,0.12,0.51959,0.13752,0.02982
TTKPRESTIG.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,1412,,,,,,86400,2,854.95,850.0,834.45,853.0,854.95,850.0,834.45,853.0,6.0,0.0069999998,1723593600,0.38509998,0.62,0.266,54.080975,38.0065,20623,20623,60993,23648,23648,115243425792,647.15,1025.0,4.2699356,879.954,810.7568,,,110030446592,0.079959996,40142447,136950000,0.70957,0.19320999,139016992,134.824,6.2414703,-0.108,15.56,,0.09056699,6.0,1723593600,NSI,EQUITY,TTKPRESTIG.NS,TTK PRESTIGE LTD,TTK Prestige Limited,841.5,1053.0,750.0,907.125,900.0,,none,8,8180400128,59.106,2681499904,1758700032,1.747,2.78,26989500416,9.432,187.523,0.05066,0.1108,2537487616,3537100032,-0.107,0.028,0.40436,0.099350005,0.07354
CANFINHOME.NS,,Mortgage Finance,Financial Services,903,,,,,,86400,2,822.95,816.05,811.9,837.95,822.95,816.05,811.9,837.95,8.0,0.0097,1721260800,0.097399995,0.51,0.763,13.4571705,11.288244,206385,206385,645557,249256,249256,110525071360,680.0,951.75,8.590063,866.075,818.05927,4.0,0.0048605627,442580729856,0.63754004,82369150,133154000,0.38149,0.28412,133243000,353.024,2.3496988,0.338,61.64,32.66,0.05547011,4.0,1721260800,NSI,EQUITY,CANFINHOME.NS,CAN FIN HOMES LTD,Can Fin Homes Limited,829.5,1095.0,670.0,984.2353,1000.0,1.76471,buy,17,4581725184,34.403,,336689659904,45.975,45.975,12866619392,716.121,96.634,0.022149999,0.18937999,,-24089964544,0.338,0.331,0.97635,,0.8225
TRIL.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEATLTD.NS,,Auto Parts,Consumer Cyclical,8593,,,,,,86400,2,2773.95,2770.95,2736.6,2805.0,2773.95,2770.95,2736.6,2805.0,30.0,0.0108,1723161600,0.21440001,1.27,0.66,19.770403,14.407173,43436,43436,188810,71306,71306,111808126976,2061.0,3263.0,0.8978885,2916.087,2692.7747,,,132284448768,0.04546,21617216,40450100,0.03471,0.82238,41511300,1038.392,2.6619043,-0.414,139.81,190.78,0.30880654,30.0,1723161600,NSI,EQUITY,CEATLTD.NS,CEAT LIMITED,CEAT Limited,2764.1,3959.0,2350.0,3236.0557,3290.5,1.83333,buy,18,454300000,11.231,14467300352,20842000384,0.282,0.64,124523397120,49.518,3078.426,0.06197,0.14031,583937472,13608899584,-0.414,0.082,0.39091,0.11618,0.06814
MMTC.NS,,Conglomerates,Industrials,361,,,,,,86400,2,75.35,76.7,73.81,76.7,75.35,76.7,73.81,76.7,,,1568851200,,0.89,1.071,54.739132,,2448798,2448798,3119177,3656726,3656726,113309999104,49.9,131.8,3165.0837,84.7798,82.5563,,,100932534272,57.60615,147408391,1500000000,0.89927,0.0198,1503580032,11.457,6.5933495,-0.077,1.38,,0.4448706,0.3,1568851200,NSI,EQUITY,MMTC.NS,MMTC LIMITED,MMTC Limited,75.54,,,,,,none,,14059200512,9.363,-1501400064,1563699968,0.888,1.594,35800000,9.09,0.024,-0.02684,0.13024001,-2729662464,-5526499840,-0.086,,-0.66480005,,-20.03205
SYMPHONY.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,450,,,,,,86400,2,1440.95,1429.95,1388.3,1429.95,1440.95,1429.95,1388.3,1429.95,19.0,0.013200001,1730937600,0.5621,0.75,0.554,41.385117,30.265661,79268,79268,190531,110833,110833,96229236736,820.0,1880.95,6.7525973,1602.328,1233.0262,13.0,0.009021826,93980540928,0.16359,14162959,68671400,0.75747,0.10979,70915696,105.72,13.254825,0.6,33.86,30.78,0.64858985,2.0,1730937600,NSI,EQUITY,SYMPHONY.NS,SYMPHONY LIMITED,Symphony Limited,1401.3,1839.0,1030.0,1537.25,1544.5,,none,8,4499999744,65.17,2686500096,1720000000,0.831,1.216,14250699776,23.562,206.83,0.11955,0.33044997,2573374976,2925600000,0.603,0.145,0.49381,0.18852,0.18413
