Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
MEDPLUS.NS,,Pharmaceutical Retailers,Healthcare,23415,,,,,,86400,2,782.7,789.8,777.25,823.0,782.7,789.8,777.25,823.0,,,,,,0.766,97.305855,49.79823,866498,866498,465298,921836,921836,97301528576,598.6,823.0,1.6691562,688.527,685.94073,,,89070354432,0.013049999,62059396,119469000,0.41928002,0.37428,119869000,132.004,6.169889,2.794,8.37,15.12,0.039236903,,,NSI,EQUITY,MEDPLUS.NS,MEDPLUS HEALTH SERV LTD,MedPlus Health Services Limited,814.45,1100.0,830.0,927.0,915.0,,none,6,1742370048,14.575,2184294912,10095689728,,,58293841920,64.004,486.507,,,,,2.75,0.159,0.22113001,0.037469998,0.02266
VARROC.NS,,Auto Parts,Consumer Cyclical,3907,,,,,,86400,2,519.35,519.35,514.0,521.05,519.35,519.35,514.0,521.05,,,1582588800,,,1.248,14.960915,19.308733,72211,72211,223008,90566,90566,78982651904,433.0,716.9,1.030878,541.961,561.7098,,,88359444480,0.06868,38205451,152786000,0.75,0.14993,152844992,97.982,5.2739277,0.005,34.54,30.71,-0.06942195,3.0,1582588800,NSI,EQUITY,VARROC.NS,VARROC ENGINEERING LTD.,Varroc Engineering Limited,516.75,730.0,460.0,552.5,510.0,,none,4,2266089984,14.825,7909577728,13897190400,,,76616876032,91.058,501.498,,,,,0.005,0.061,0.3762,0.103240006,0.05053
TV18BRDCST.NS,,,,,,,,,,86400,2,45.27,42.7,42.7,45.95,45.27,42.7,42.7,45.95,,,,,,0.66,,,31069516,31069516,14174258,9606120,9606120,78746271744,38.65,68.7,0.8878562,46.5098,48.76305,,,194192818176,-0.01613,683935769,1714360064,0.60403,0.06966,1772569984,97.513,0.46916822,,-0.83,,0.023160458,,,NSI,EQUITY,TV18BRDCST.NS,TV18 BROADCAST LIMITED,TV18 Broadcast Limited,45.75,,,,,,none,,80245997568,46.459,-6076850176,62137901056,,,88692596736,20.558,50.925,,,,,,-0.034,0.17321,-0.06852,-0.057979997
KNRCON.NS,,Engineering & Construction,Industrials,5491,,,,,,86400,2,326.8,326.8,323.0,329.6,326.8,326.8,323.0,329.6,0.25,0.0008,1726617600,0.0064,0.62,0.77,8.279543,20.210917,794833,794833,1427097,1091896,1091896,91626364928,236.75,415.4,2.0666971,312.204,311.97375,,,92564602880,0.18335,143869674,281235008,0.48814,0.33883998,281534016,126.377,2.5780008,0.259,39.35,16.64,0.21363378,0.25,1726531200,NSI,EQUITY,KNRCON.NS,KNR CONSTRU LTD.,KNR Constructions Limited,325.8,390.0,250.0,329.64706,340.0,2.61111,hold,17,4505352192,16.029,11331733504,12624370688,,,44334682112,36.094,157.614,,,,,0.258,0.004,0.39134,0.2556,0.25232
SUNTECK.NS,,Real Estate - Development,Real Estate,587,,,,,,86400,2,515.15,511.0,510.1,529.9,515.15,511.0,510.1,529.9,1.5,0.0029,1727049600,0.2134,0.42,0.802,50.83575,21.071894,268413,268413,432807,236319,236319,77195149312,380.05,699.0,9.52376,551.43,518.881,,,74247045120,0.12392,53828638,146488992,0.63148,0.19773,146716992,213.276,2.4669912,,10.35,24.58,0.06778288,1.5,1727049600,NSI,EQUITY,SUNTECK.NS,SUNTECK REALTY LIMITED,Sunteck Realty Limited,526.15,786.0,516.0,696.4545,700.0,,none,11,1057755008,7.243,1547660032,3749405952,,,8105532928,12.001,56.458,,,,,,3.482,0.46148,0.19094,0.08858
IONEXCHANG.NS,,Pollution & Treatment Controls,Industrials,2389,,,,,,86400,2,662.5,667.4,654.15,694.6,662.5,667.4,654.15,694.6,1.5,0.0023999999,1725321600,0.0713,,0.691,37.812843,,377120,377120,385997,201522,201522,84744298496,406.95,768.4,3.4785442,650.738,597.5915,,,69803671552,0.085260004,75128966,122930000,0.4614,0.19827999,123005000,82.803,8.320351,0.351,18.22,,0.18569827,1.5,1725321600,NSI,EQUITY,IONEXCHANG.NS,ION EXCHANGE (INDIA) LTD,Ion Exchange (India) Limited,688.95,,,,,,none,,5884400128,49.63,2887294208,1524199936,,,24362000384,14.946,205.491,,,,,0.351,0.184,0.37818,0.11852,0.09474
TVSSCS.NS,,Integrated Freight & Logistics,Industrials,17055,,,,,,86400,2,176.93,177.07,176.12,179.8,176.93,177.07,176.12,179.8,,,,,,,228.21796,39.557777,456181,456181,1508301,505378,505378,78606188544,145.0,217.58,0.810338,188.3292,182.4926,,,96570400768,0.00306,162359771,440662016,0.71278,0.2557,459292992,41.775,4.261161,,0.78,5.85,-0.14786977,,,NSI,EQUITY,TVSSCS.NS,TVS SUPPLY CHAIN SOL L,TVS Supply Chain Solutions Limited,178.01,212.0,212.0,212.0,212.0,,none,1,5272800256,11.868,2697600000,22432899072,0.736,1.1,97004199936,118.799,220.621,0.01564,0.01806,282462496,2992199936,,0.11,0.14279,0.02781,0.00844
GSFC.NS,,Agricultural Inputs,Basic Materials,2855,,,,,,86400,2,224.13,223.0,220.04,223.64,224.13,223.0,220.04,223.64,4.0,0.020399999,1725840000,0.73910004,2.59,0.7,16.756594,11.521244,2110594,2110594,1573380,2330291,2330291,88605573120,187.5,322.25,0.95745814,207.6686,223.5645,,,55960346624,0.058229998,222676381,398478016,0.43518,0.10584,398753984,319.39,0.6962021,-0.224,13.27,17.3,0.041986823,4.0,1725840000,NSI,EQUITY,GSFC.NS,GUJ STATE FERT & CHEM LTD,Gujarat State Fertilizers & Chemicals Limited,222.36,185.0,185.0,185.0,185.0,4.0,underperform,1,23029600256,57.765,4795713024,51000000,,,92542500864,0.04,232.342,,,,,-0.223,0.048,0.24415001,0.051820002,0.028970001
MAHLIFE.NS,,Real Estate - Development,Real Estate,695,,,,,,86400,2,494.9,495.6,491.05,499.35,494.9,495.6,491.05,499.35,2.65,0.0054,1720742400,0.3505,1.6,0.553,65.277405,36.68133,178081,178081,254992,163650,163650,76711354368,453.1,678.8,26.268303,504.881,572.1597,2.65,0.0053546173,82953789440,0.41155,64716320,155239008,0.51635,0.34332,159928000,117.588,4.2023845,,7.57,35.47,-0.08516151,2.65,1720742400,NSI,EQUITY,MAHLIFE.NS,MAHINDRA LIFESPACE DEVLTD,Mahindra Lifespace Developers Limited,494.15,728.0,555.0,641.2857,633.0,1.28571,strong_buy,7,3357799936,21.555,-1862471936,9331500032,0.166,1.443,2920301056,50.936,18.4,-0.02668,0.06713,-5164991488,-4968765952,,-0.572,0.07005,-0.63777,-6.7950096
SHILPAMED.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,1007,,,,,,86400,2,898.05,918.65,893.6,943.2,898.05,918.65,893.6,943.2,,,1663545600,,0.14,0.648,135.3233,42.149883,826037,826037,352505,660384,660384,88070610944,313.15,959.5,7.43878,848.73,653.3583,,,93089890304,0.0378,34169940,97790896,0.58411,0.07368,97867104,208.37,4.31876,10.926,6.65,,1.4763346,1.1,1663545600,NSI,EQUITY,SHILPAMED.NS,SHILPA MEDICARE LTD,Shilpa Medicare Limited,899.9,1525.0,891.0,1208.0,1208.0,,none,2,304355008,3.16,2737970688,9373886464,,,11839389696,52.078,131.733,,,,,9.429,0.124,0.65185,0.23126,0.15894
KTKBANK.NS,,Banks - Regional,Financial Services,8900,,,,,,86400,2,212.0,212.01,209.5,212.5,212.0,212.01,209.5,212.5,5.5,0.025899999,1725321600,0.14930001,3.86,0.896,5.7091255,5.666038,807209,807209,1439949,965548,965548,79434153984,192.0,285.0,1.8506018,217.5832,223.6393,,,25365364736,0.31272,333512300,377880000,0.06988,0.259,378006016,305.557,0.68795675,0.018,36.82,37.1,-0.05353445,5.5,1725321600,NSI,EQUITY,KTKBANK.NS,KARNATAKA BANK LIMITED,The Karnataka Bank Limited,210.21,344.0,298.0,321.0,321.0,1.0,strong_buy,2,78374903808,207.452,,24323399680,,,42923417600,,119.137,0.01209,0.13222,,-134032850944,-0.154,0.126,,,0.40035
MAHSEAMLES.NS,,Steel,Basic Materials,1691,,,,,,86400,2,642.25,647.1,636.45,647.1,642.25,647.1,636.45,647.1,10.0,0.0156,1723593600,0.1526,1.04,0.659,9.778863,11.170732,111171,111171,264558,188130,188130,86040707072,566.5,1097.0,1.6907791,622.448,714.9565,,,69592203264,0.17259,36626834,133999000,0.69911003,0.10468,134187000,443.645,1.4452997,-0.121,65.57,,-0.3978212,10.0,1723593600,NSI,EQUITY,MAHSEAMLES.NS,MAHARASHTRA SEAMLESS LTD,Maharashtra Seamless Limited,641.2,785.0,785.0,785.0,785.0,,none,1,16348900352,121.978,10042900480,,5.226,8.328,50888200192,,379.812,0.08766,0.15180999,9636837376,10263799808,-0.121,-0.159,0.36466998,0.19735001,0.15931
INDIGOPNTS.NS,,Specialty Chemicals,Basic Materials,1112,,,,,,86400,2,1433.55,1426.65,1396.0,1433.4,1433.55,1426.65,1396.0,1433.4,3.5,0.0023999999,1722556800,0.1195,,0.272,47.973667,36.92662,141500,141500,656232,100440,100440,66861518848,1250.0,1720.3,4.9558477,1528.522,1433.2035,,,64938516480,0.10361,21902683,47634700,0.53945,0.28675,47664600,197.136,7.115646,-0.106,29.24,,-0.07366443,3.5,1722556800,NSI,EQUITY,INDIGOPNTS.NS,INDIGO PAINTS LIMITED,Indigo Paints Limited,1402.75,1905.0,1300.0,1624.75,1637.0,2.375,buy,8,2072642944,43.565,2288184064,273561984,1.565,2.292,13491439616,2.917,283.33,0.08913,0.16048001,6343375,1622509056,-0.107,0.074,0.46617,0.1696,0.087290004
BALUFORGE.NS,,Metal Fabrication,Industrials,700,,,,,,86400,2,744.25,744.25,732.5,750.4,744.25,744.25,732.5,750.4,0.15,0.0002,1726790400,0.0119,,0.374,58.205536,41.11111,281556,281556,686954,433396,433396,80582139904,222.85,886.95,11.406847,763.347,553.75995,,,,0.19258,31012970,109442000,0.67834,0.040159997,109480000,86.305,8.531371,,12.65,,1.6725953,0.15,1726790400,NSI,EQUITY,BALUFORGE.NS,BALU FORGE INDUSTRIES LTD,Balu Forge Industries Limited,736.3,,,,,,none,,,,1751115008,,2.873,3.809,7064366080,,68.337,0.122279994,0.20251,-2389765888,1974904064,,,0.34032002,0.24788,0.24455
GARFIBRES.NS,,Textile Manufacturing,Consumer Cyclical,1114,,,,,,86400,2,4653.2,4680.0,4550.1,4688.85,4653.2,4680.0,4550.1,4688.85,3.0,0.0008,1726099200,0.0335,0.46,0.482,41.04898,32.745358,19592,19592,40910,48796,48796,91014021120,3132.05,4785.0,6.811418,4136.76,3736.39,,,77141245952,0.15865,8803826,19853200,0.57708,0.13667,20645900,605.482,7.5714064,0.088,111.68,,0.38923907,3.0,1726099200,NSI,EQUITY,GARFIBRES.NS,GARWARE TECH FIBRES LTD,Garware Technical Fibres Limited,4584.35,4600.0,4600.0,4600.0,4600.0,,none,1,3132796928,156.636,2783130112,1231012992,,,13361978368,9.977,658.763,,,,,0.109,0.033,0.726,0.20829001,0.17157
DODLA.NS,,Food Distribution,Consumer Defensive,2897,,,,,,86400,2,1228.85,1210.45,1210.45,1237.95,1228.85,1210.45,1210.45,1237.95,6.0,0.0049,1730332800,,,0.152,33.912262,24.374998,20694,20694,79551,58759,58759,73916637184,791.1,1346.1,2.1465518,1211.216,1078.9105,,,67943608320,0.06289,20966993,60327800,0.64682996,0.24306,60399000,214.46,5.7131863,0.454,36.13,50.27,0.48614228,3.0,1730332800,NSI,EQUITY,DODLA.NS,DODLA DAIRY LIMITED,Dodla Dairy Limited,1225.25,1525.0,1365.0,1463.3334,1500.0,,none,3,6191929856,102.977,3570609920,462440000,2.179,3.034,34435059712,3.586,577.237,0.11841,0.18499,1925823744,2964979968,0.452,0.299,0.27817,0.103690006,0.07774
ANURAS.NS,,Specialty Chemicals,Basic Materials,1896,,,,,,86400,2,732.85,730.0,725.1,745.0,732.85,730.0,725.1,745.0,1.25,0.0017,1726617600,0.057800002,,0.211,115.24294,36.112473,39222,39222,71764,47226,47226,80783384576,672.8,1106.3,6.0157,730.594,793.8995,,,88787542016,0.06994,19103553,109872000,0.83416003,0.0497,110119000,251.492,2.9235523,-0.899,6.38,21.98,-0.30046147,0.75,1726531200,NSI,EQUITY,ANURAS.NS,ANUPAM RASAYAN INDIA LTD,Anupam Rasayan India Ltd,735.25,1075.0,520.0,710.44446,735.0,3.44444,hold,9,3544300032,32.583,3331360000,10700189696,,,13428759552,36.511,123.798,,,,,-0.926,-0.342,0.58778,0.24808,0.12797
BBOX.NS,,Software - Application,Technology,3883,,,,,,86400,2,628.95,637.0,633.1,660.35,628.95,637.0,633.1,660.35,,,1342396800,,3.03,0.283,65.18756,,1021264,1021264,302802,650148,650148,111385190400,209.8,660.35,1.8391229,520.331,386.91745,,,115384713216,0.02807,37298555,168075008,0.78153,0.04407,168676000,37.825,17.458029,0.6,10.13,,1.5262051,0.5,1342396800,NSI,EQUITY,BBOX.NS,BLACK BOX LIMITED,Black Box Limited,660.35,,,,,,none,,2908100096,17.287,4098700032,7206300160,0.594,1.237,60564299776,113.253,360.467,0.079229996,0.3443,791524992,2046099968,0.6,-0.049,0.14941,0.06768,0.06968
AVANTIFEED.NS,,Packaged Foods,Consumer Defensive,1308,,,,,,86400,2,586.25,585.0,577.5,589.4,586.25,585.0,577.5,589.4,6.75,0.0116,1722297600,0.22469999,1.24,0.659,18.875324,14.829924,242824,242824,385142,316642,316642,79002238976,393.0,793.0,1.4845849,598.951,591.24725,,,68297981952,0.07121,39934957,136246000,0.70658994,0.084680006,136456992,173.619,3.3397841,0.205,30.72,,0.45855868,6.75,1722297600,NSI,EQUITY,AVANTIFEED.NS,AVANTI FEEDS LIMITED,Avanti Feeds Limited,579.85,795.0,566.0,649.6667,588.0,2.33333,buy,3,14311616512,105.043,4800757248,165268000,,,53215035392,0.615,390.569,,,,,0.205,-0.031,0.20377001,0.09021,0.09667
JKPAPER.NS,,Paper & Paper Products,Basic Materials,2879,,,,,,86400,2,423.4,420.15,420.15,469.8,423.4,420.15,420.15,469.8,8.5,0.0201,1724112000,0.22610001,4.88,0.567,12.389628,6.994745,2854535,2854535,738099,531151,531151,78915919872,319.1,638.75,1.1589415,454.166,437.5,5.0,0.011809164,88005836800,0.1144,74090502,169402000,0.55736,0.15438,169443008,311.241,1.4967501,-0.575,37.6,16.34,0.1819104,5.0,1724112000,NSI,EQUITY,JKPAPER.NS,JK PAPER LIMITED,JK Paper Limited,465.85,634.0,500.0,567.0,567.0,,none,2,11434000384,67.531,13005100032,20289699840,1.073,2.096,68093100032,38.302,402.033,0.06884,0.15624,3827249920,9581700096,-0.594,0.02,0.42088002,0.19099002,0.12673001
ARVINDFASN.NS,,Apparel Manufacturing,Consumer Cyclical,1244,,,,,,86400,2,569.0,572.9,565.55,582.0,569.0,572.9,565.55,582.0,1.25,0.0022,1723161600,0.2315,,0.498,104.77819,38.14603,297650,297650,661416,319369,319369,75773100032,383.55,639.7,1.7039458,579.61,509.9975,,,87474601984,0.02391,70284000,133252000,0.39891,0.24570999,133674000,76.655,7.3948207,0.367,5.41,,0.3381728,1.25,1723161600,NSI,EQUITY,ARVINDFASN.NS,ARVIND FASHIONS LIMITED,Arvind Fashions Limited,566.85,717.0,530.0,636.0,654.0,,none,5,1511200000,11.334,3580900096,11735300096,0.494,1.228,44469198848,98.689,335.68,0.05129,0.114700004,3316274944,5302700032,0.356,0.005,0.51604,0.08053,0.077010006
ACI.NS,,Chemicals,Basic Materials,288,,,,,,86400,2,712.45,710.0,701.55,716.65,712.45,710.0,701.55,716.65,5.5,0.0077,1718928000,0.1683,,,40.042114,18.38557,193133,193133,409227,262163,262163,88000577536,571.3,837.7,7.6543646,676.133,681.178,2.0,0.0028072144,84807122944,0.19115,51507270,123397000,0.5344,0.23388,123460000,143.034,4.985878,-0.761,17.81,45.22,0.17207658,1.0,1718928000,NSI,EQUITY,ACI.NS,ARCHEAN CHEMICAL IND LTD,Archean Chemical Industries Limited,713.15,912.0,745.0,826.0,800.0,1.14286,strong_buy,7,4638437888,37.62,3734929920,1516930944,4.855,6.484,11496783872,8.602,93.266,0.09486,0.1319,317348640,2444583936,-0.762,-0.172,0.94833,0.32487,0.2298
MHRIL.NS,,Resorts & Casinos,Consumer Cyclical,4339,,,,,,86400,2,369.45,369.3,365.8,375.75,369.45,369.3,365.8,375.75,,,1532563200,,1.31,0.163,66.24779,43.022987,70493,70493,142131,77515,77515,75452891136,347.0,505.0,2.7351677,375.57,408.31024,,,93729603584,0.041199997,64552685,201584000,0.70285004,0.11808,204507008,28.98,12.915804,-0.355,5.65,8.2,-0.040994108,2.666667,1532476800,NSI,EQUITY,MHRIL.NS,MAHINDRA HOLIDAYS LTD,Mahindra Holidays & Resorts India Limited,374.3,540.0,540.0,540.0,540.0,,none,1,11610589184,57.322,3007358976,29453654016,1.021,1.468,27586203648,495.696,137.263,0.01143,0.21735,528516864,6559485952,-0.358,0.024,0.6326,0.10902,0.04611
DIACABS.NS,,Specialty Industrial Machinery,Industrials,106,,,,,,86400,2,1509.0,1557.7,1525.65,1584.45,1509.0,1557.7,1525.65,1584.45,,,1380153600,,,-1.27,283.89786,,37586,37586,175483,146222,146222,83480109056,11.485,1584.45,16.940506,153.1423,115.49665,,,107052605440,0.056950003,4960982,52697100,0.9278,,53100600,-184.705,,2.0,5.58,,12.793208,100.0,1380153600,NSI,EQUITY,DIACABS.NS,DIAMOND POWER INFRA LTD,Diamond Power Infrastructure Limited,1584.15,,,,,,none,,98362000,1.865,554751488,23553042432,,,4927840256,,93.416,,,,,1.99,2.007,0.23506,0.11257,0.08595
JUNIPER.NS,,Lodging,Consumer Cyclical,1908,,,,,,86400,2,358.9,353.75,352.95,362.7,358.9,353.75,352.95,362.7,,,,,,,233.18182,,880589,880589,159564,276655,276655,79900467200,306.0,538.25,9.403351,351.782,418.41275,,,80494673920,0.05451,50411178,222502000,0.77528,0.17276,222502000,119.337,3.0091255,,1.54,,-0.10560399,,,NSI,EQUITY,JUNIPER.NS,JUNIPER HOTELS LIMITED,Juniper Hotels Limited,359.1,,,,,,none,,4261399040,18.996,3084649984,12566901760,,,8497020928,47.328,46.341,,,,,,0.191,0.73866,0.36303002,0.18132
UEL.NS,,Solar,Technology,85,,,,,,86400,2,528.25,501.85,501.85,501.85,528.25,501.85,501.85,501.85,,,1505088000,,,1.183,197.57875,,1094,1094,328,150,150,67350278144,20.68,1200.0,260.73328,594.395,482.40274,,,77062922240,1.4954,6257512,133283000,0.99647003,,134204000,6.772,74.10662,,2.54,,-0.58179164,26.666668,1505088000,NSI,EQUITY,UEL.NS,UJAAS ENERGY LIMITED,Ujaas Energy Limited,501.85,,,,,,none,,162992000,1.238,25624000,185067008,,,258311008,20.762,1.95,,,,,,-0.125,0.52563,0.0992,0.06803
INFIBEAM.NS,,Software - Infrastructure,Technology,815,,,,,,86400,2,27.02,27.09,26.8,27.35,27.02,27.09,26.8,27.35,0.05,0.0019,1722988800,0.0685,,0.683,37.136986,30.632769,4690700,4690700,9233016,6165057,6165057,75363360768,19.95,42.5,2.2127783,27.9432,31.25005,,,68880187392,0.06,999611294,2776829952,0.56721,0.042069998,2779909888,13.896,1.9509212,0.075,0.73,3.4,0.3487562,0.05,1722988800,NSI,EQUITY,INFIBEAM.NS,INFIBEAM AVENUES LIMITED,Infibeam Avenues Limited,27.11,33.9,32.0,32.95,32.95,,none,2,3433299968,1.324,2462400000,1364499968,0.297,1.468,34058250240,3.719,12.496,0.02815,0.05979,-2896812544,4182360064,0.133,0.287,0.09932999,0.0723,0.06026
EMUDHRA.NS,,Software - Application,Technology,733,,,,,,86400,2,882.35,880.0,868.0,891.0,882.35,880.0,868.0,891.0,1.25,0.0014,1718841600,0.12560001,,-0.04,88.911736,46.410995,66120,66120,166853,110237,110237,73487499264,415.0,992.95,17.061232,895.804,811.02075,,,70347505664,0.18781,23541215,82811696,0.69281995,0.1228,82900896,84.923,10.43828,0.194,9.97,19.1,0.9484559,1.25,1718841600,NSI,EQUITY,EMUDHRA.NS,EMUDHRA LIMITED,eMudhra Limited,886.45,998.0,998.0,998.0,998.0,2.0,buy,1,1665440000,20.508,1019969984,,3.188,4.246,4307279872,,54.047,0.08988,0.14636,-202293744,1048899968,0.128,0.466,0.40825,0.2368,0.18667999
PILANIINVS.NS,,Asset Management,Financial Services,8,,,,,,86400,2,6049.95,6110.45,5949.95,6144.0,6049.95,6110.45,5949.95,6144.0,15.0,0.0023999999,1726790400,0.0956,0.92,0.747,33.71367,,4113,4113,13474,5607,5607,66396106752,2744.05,8207.45,22.638767,6042.37,4708.799,,,81532141568,0.59215,2762924,11072200,0.80803,,11072200,13192.66,0.4545444,0.285,177.87,,1.1078227,15.0,1726790400,NSI,EQUITY,PILANIINVS.NS,PILANI INV & IND COR LTD,Pilani Investment and Industries Corporation Limited,5996.65,,,,,,none,,474569984,42.86,2833664768,9485629440,,,2932849920,6.494,264.883,,,,,0.285,0.129,0.99682,0.96617997,0.97947997
SHOPERSTOP.NS,,Department Stores,Consumer Cyclical,6327,,,,,,86400,2,597.2,599.0,595.85,615.05,597.2,599.0,595.85,615.05,,,1563753600,,0.21,0.278,409.3289,44.51825,27105,27105,112226,29430,29430,67095711744,594.05,943.4,1.5016811,701.484,747.4152,,,96316432384,0.00374,32745807,110011000,0.70331,0.23733,110282000,23.857,25.564825,,1.49,15.82,-0.107681036,0.710059,1563753600,NSI,EQUITY,SHOPERSTOP.NS,SHOPPERS STOP LIMITED,Shoppers Stop Limited,609.9,1000.0,600.0,789.4,780.0,,none,10,140300000,1.274,3506299904,29302499328,0.03,0.824,44680400896,1115.521,406.348,0.027190002,0.06683,2379024896,6427100160,,0.073,0.37065,0.07848,0.025179999
UJJIVAN.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIASHLTR.NS,,Mortgage Finance,Financial Services,3323,,,,,,86400,2,640.8,640.0,635.65,660.9,640.8,640.0,635.65,660.9,,,,,,,22.551336,15.745521,102000,102000,207505,156167,156167,71034150912,519.15,799.0,10.562058,695.942,668.117,,,108758040576,0.46666,37028167,107572000,0.27882,0.61422,107799000,232.076,2.8393717,0.496,29.22,,0.2097485,,,NSI,EQUITY,INDIASHLTR.NS,INDIA SHELTER FIN CORP L,India Shelter Finance Corporation Limited,658.95,972.0,850.0,890.6667,850.0,,none,3,2010819968,18.752,,40108556288,63.328,63.393,6725407744,161.17,65.031,0.05526,0.16247,,-12626309120,0.215,0.392,0.9985,,0.61346
ICIL.NS,,Textile Manufacturing,Consumer Cyclical,3626,,,,,,86400,2,324.65,324.65,320.1,342.05,324.65,324.65,320.1,342.05,2.2,0.0068,1721779200,0.1408,0.91,1.007,21.744558,15.724537,379795,379795,320840,326975,326975,67269038080,255.45,450.65,1.7777398,363.084,372.9235,,,78173216768,0.081750005,74286750,198054000,0.61144,0.11901,198267008,111.071,3.0579538,-0.286,15.62,9.72,0.088621736,2.2,1721779200,NSI,EQUITY,ICIL.NS,INDO COUNT INDUSTRIES LTD,Indo Count Industries Limited,339.65,445.0,445.0,445.0,445.0,,none,1,3660003072,18.493,5600806912,14613765120,0.608,1.558,37839642624,66.481,191.1,0.07901,0.14947,-3203957248,-394000,-0.286,0.027,0.58934,0.14801,0.12775
EMIL.NS,,Specialty Retail,Consumer Cyclical,2632,,,,,,86400,2,180.07,179.95,176.84,180.47,180.07,179.95,176.84,180.47,,,,,,-0.298,37.593685,26.984512,343093,343093,928006,926830,926830,68754276352,153.87,262.0,1.0454177,194.2082,209.86685,,,85214330880,0.029830001,133996451,384748992,0.65172994,0.24438,385027008,35.599,5.0161524,0.203,4.75,7.53,-0.17021376,,,NSI,EQUITY,EMIL.NS,ELECTRONICS MART IND LTD,Electronics Mart India Limited,178.57,279.0,230.0,248.0,241.5,1.0,strong_buy,4,854739968,2.222,3936477440,15698520064,,,65767280640,114.616,170.74,,,,,0.197,0.169,0.14643,0.05985,0.0626
RTNPOWER.NS,,Utilities - Renewable,Utilities,524,,,,,,86400,2,13.31,13.31,13.11,13.44,13.31,13.31,13.11,13.44,,,,,,1.066,0.7022175,,6705860,6705860,18625613,10764112,10764112,71422459904,7.9,21.1,2.1418626,14.4046,13.8819,,,101706547200,3.0499701,3015770206,5370109952,0.50163,0.020510001,5654700032,8.263,1.609585,,18.94,,0.43010747,,,NSI,EQUITY,RTNPOWER.NS,RATTANINDIA POWER LIMITED,RattanIndia Power Limited,13.3,,,,,,none,,4626899968,0.858,6697815040,34630799360,2.237,2.542,33345955840,77.743,6.199,0.01784,,-102070837248,6540660224,,-0.143,0.27084,0.20086001,0.04902
RAJESHEXPO.NS,,Luxury Goods,Consumer Cyclical,111,,,,,,86400,2,237.75,237.7,234.0,238.95,237.75,237.7,234.0,238.95,,,1703203200,,0.18,0.25,183.21875,6.444628,488083,488083,530517,493289,493289,69331853312,229.25,402.6,0.027125748,260.4254,287.91086,,,53631766528,0.00014999999,95533977,295260000,0.70333,0.1618,295632992,516.389,0.45415378,-0.962,1.28,50.0,-0.3409583,1.0,1663804800,NSI,EQUITY,RAJESHEXPO.NS,RAJESH EXPORTS LTD,Rajesh Exports Limited,234.52,600.0,600.0,600.0,600.0,1.0,strong_buy,1,22731919360,76.68,2936999680,6549709824,,,2555942535168,4.296,8682.456,,,,,-0.962,-0.296,0.0022,0.00115,0.00079
RESPONIND.NS,,Specialty Chemicals,Basic Materials,304,,,,,,86400,2,252.8,252.45,250.7,254.1,252.8,252.45,250.7,254.1,0.1,0.0004,1725580800,0.014199999,0.07,0.509,35.716312,,37860,37860,348365,227303,227303,67238154240,249.0,339.45,5.4808416,266.699,285.65176,,,68792270848,0.15344,63970310,266608992,0.92582,0.03628,267030000,46.35,5.4325786,0.226,7.05,,-0.20705402,0.1,1725580800,NSI,EQUITY,RESPONIND.NS,RESPONSIVE INDUSTRIES LTD,Responsive Industries Limited,251.8,,,,,,none,,366520000,1.376,2803238912,2082400000,1.535,1.859,12267851776,16.866,46.006,0.08329,0.16056,-912673152,2077965056,0.209,0.303,0.35404,0.22850001,0.1574
BANKBEES.NS,,,,,,,,,,86400,2,533.6,534.99,530.25,535.1,533.6,534.99,530.25,535.1,,,,,,,22.143051,,448276,448276,864572,621512,621512,,453.8,558.78,,531.7062,514.16437,,,,,,,,,,,,,,,,,,NSI,EQUITY,BANKBEES.NS,NIP IND ETF BANK BEES,Nippon India ETF Nifty Bank BeES,,,,,,,,,,,,,,,,,,,,,,,,,,
